,launch_date,launch_price,0days_price,4days_price,16days_price,28days_price,90days_price,180days_price,360days_price
data-trade-on-demand-platform,2020-05-10 21:00:00,0.00239,0.06276150627615062,0.24937238493723846,0.300418410041841,0.6577405857740586,0.45104602510460245,0.195397489539749,5.029707112970711
datx,2018-03-22 21:00:00,0.020942,0.0,-0.03991977843567951,-0.2899436539012511,0.2788176869448955,-0.22017954350109836,-0.8787126348963805,-0.9665743481997899
dav,2018-08-26 21:00:00,0.005532,0.9448662328271873,0.7886840202458423,0.5045191612436735,-0.037960954446854545,-0.4508315256688359,-0.7237888647866956,-0.8803326102675343
davidcoin,2022-04-10 21:00:00,0.000407,0.0,0.0,,,,,
davinci-coin,2018-08-18 21:00:00,0.007147,0.12186931579683802,-0.07457674548761717,0.2000839513082413,-0.335525395270743,1.3136980551280257,0.2826360710787743,-0.418077515041276
davinci-token,2021-08-06 21:00:00,0.058552,0.12071321218745723,-0.0510998770323815,0.2748838639158355,0.41887552944391304,1.8568451974313431,-0.16593796966798746,
davis-cup-fan-token,2021-11-26 21:00:00,5.82,-0.11340206185567014,-0.25257731958762897,-0.6374570446735396,-0.1512027491408935,-0.36426116838487976,,
dawg,2021-11-26 21:00:00,0.16563,-0.08910825333574834,-0.29433073718529257,-0.5155587755841333,-0.4738573929843627,-0.8005131920545795,,
dawn-of-gods,2022-01-14 21:00:00,0.227722,-0.5915414408796691,-0.8784219355178683,-0.9937072395288993,-0.9985859952046794,-0.9989812139362907,,
dawn-protocol,2020-06-02 21:00:00,0.089137,0.4930724614918611,0.4690644737875407,0.24741689758461693,0.34084611328628966,1.1111659580196775,0.8618082277841974,39.72382961059942
dawn-wars,2021-12-02 21:00:00,2.38,0.0,0.37815126050420167,0.7605042016806725,-0.10924369747899154,-0.5798319327731092,,
day-by-day,2021-12-18 21:00:00,0.196134,-0.13104306239611696,-0.031402000673009245,0.0790887862379801,0.08157688111189287,-0.4650392078884844,,
day-of-defeat,2021-11-18 21:00:00,8.086e-08,0.0,-0.37813504823151123,-0.20396982438783084,5.107383131338115,10.503858520900321,,
dbquest,2022-02-22 21:00:00,0.00046,-0.567391304347826,-0.5565217391304348,-0.8978260869565218,-0.9369565217391305,,,
dbx-2,2021-05-22 21:00:00,0.002591,0.35468930914704755,0.35468930914704755,0.35468930914704755,0.35468930914704755,0.35468930914704755,2.4284060208413742,
dcd-ecosystem,2022-03-26 21:00:00,0.022301,-0.042957714900677124,-0.12479261019685217,-0.15806466077754366,,,,
dchess-king,2022-02-18 21:00:00,0.00956,-0.005334728033472902,-0.02573221757322186,-0.1724895397489541,-0.4315899581589959,,,
dcoin-token,2019-07-02 21:00:00,0.029932,-0.05622744888413744,-0.17683415742349318,-0.24949886409194166,-0.2123813978350929,-0.212247761592944,-0.5125618067619939,-0.3638914873713751
d-community,2019-09-10 21:00:00,0.00145,-0.002068965517241339,-0.0013793103448275223,-0.20413793103448263,-0.5262068965517241,-0.829655172413793,-0.82,-0.7806896551724138
dctdao,2021-04-02 21:00:00,5.03,0.0,-0.34194831013916505,-0.6341948310139165,-0.6500994035785288,-0.9603459244532804,-0.9514286282306164,-0.9973381709741551
dddx-protocol,2022-04-10 21:00:00,0.567827,-0.47804524969753115,-0.6477958955808722,,,,,
ddmcoin,2018-10-22 21:00:00,0.001731,0.0,-0.06932409012131713,0.0023108030040439598,-0.34777585210860773,-0.38243789716926624,1.9849797804737146,26.54823801270942
dds-store,2021-02-14 21:00:00,1.92,2.2239583333333335,1.6458333333333335,3.088541666666667,1.3541666666666665,0.17708333333333326,-0.00520833333333337,-0.6433203125
dead-knight,2022-03-30 21:00:00,0.021129,0.0,-0.11472383927303698,-0.16919873160111687,,,,
deapcoin,2020-04-14 21:00:00,0.005702,0.025605050859347722,-0.07962118554893016,-0.11627499123114693,-0.12311469659768493,0.5552437741143459,0.0466502981410033,0.8065591020694494
deathroad,2021-09-06 21:00:00,0.162576,0.0,-0.09625652002755636,-0.424798248203917,-0.30909236295640197,-0.1003284617655742,-0.9406677492372798,
death-token,2021-09-14 21:00:00,1e-06,0.0,0.0,-0.63778,-0.453983,-0.588213,-0.843191,
debio-network,2021-12-22 21:00:00,0.073776,0.17573465625677742,0.11568802862719596,0.3771958360442422,-0.5249403600086748,-0.8022256560399046,,
debitum-network,2018-03-30 21:00:00,0.053738,0.013416948900219605,-0.06788492314563244,-0.06198593174290079,0.28305854330269065,-0.5641631620082623,-0.7462689344597864,-0.9243924224943243
deblox,2022-03-06 21:00:00,0.093112,0.5996863991751868,0.783701348913137,0.4753844832030243,0.4313944496949911,,,
decentbet,2017-11-18 22:00:00,0.158403,0.0,0.09543379860229928,0.11632355447813492,-0.048780641780774237,0.0045895595411702406,0.8901030914818533,-0.8218783735156531
decent-database,2022-01-14 21:00:00,2.49e-10,-0.5542168674698795,-0.6104417670682731,-0.7028112449799198,-0.7630522088353413,-0.8273092369477912,,
decentr,2020-07-14 21:00:00,0.059461,-0.07021408990767053,0.4869914734027345,1.4644220581557659,1.1027396108373555,-0.20494105379996974,-0.22566051697751466,0.28090681286893915
decentrahub-coin,2020-08-14 21:00:00,1.5,0.0,0.006666666666666599,-0.00666666666666671,0.8733333333333333,1.873333333333333,-0.033333333333333326,-0.48999000000000004
decentraland,2017-10-30 22:00:00,0.010094,-0.08490192193382207,0.04567069546265112,0.20338815137705568,0.5773726966514758,10.129185654844461,13.762928472359818,6.4044977214186645
decentraland-wormhole,2022-02-06 21:00:00,2.82,0.16666666666666674,0.1028368794326242,-0.06028368794326244,-0.13829787234042545,,,
decentral-games,2021-12-02 21:00:00,0.558977,0.0,-0.17017515926415572,-0.4196809528835712,-0.3068927701855353,-0.34213393395434866,,
decentral-games-governance,2021-12-02 21:00:00,0.527973,0.0,-0.05450468111058715,-0.35340822352658186,-0.23811634307057372,-0.28338380939934427,,
decentral-games-ice,2021-10-22 21:00:00,0.010445,0.0,2.9194830062230737,20.71680229775012,10.05849688846338,12.48042125418861,,
decentral-games-old,2020-12-02 21:00:00,24.48,0.0,-0.42075163398692816,0.5004084967320259,-0.24550653594771243,6.140114379084967,5.042483660130718,20.922794117647058
decentralized-advertising,2019-11-02 21:00:00,0.359297,0.08914630514588207,0.059663732232665634,-0.4450273728976306,-0.31333131086538435,-0.5386852659498966,-0.40504930461428834,-0.5588496424963192
decentralized-asset-trading-platform,2018-10-30 21:00:00,9e-06,0.0,0.0,-0.2222222222222222,-0.5555555555555556,-0.7777777777777778,-0.7777777777777778,-0.8888888888888888
decentralized-autonomous-organization,2021-12-10 21:00:00,1e-05,0.0,-0.10000000000000009,0.0,0.0,-0.7,,
decentralized-community-investment-protocol,2021-07-22 21:00:00,4.285e-09,0.0,-0.2767794632438739,-0.23850641773628933,-0.24550758459743294,-0.4039673278879813,0.8478413068844808,
decentralized-currency-assets,2019-02-10 22:00:00,2e-06,0.0,0.5,1.0,1.0,6.0,34.50000000000001,13.5
decentralized-machine-learning,2018-05-02 21:00:00,0.143829,0.12976520729477348,0.43998081054585625,-0.9972884466971195,-0.9972884466971195,-0.9256756286979677,-0.931237789319261,-0.9754361081562133
decentralized-mining-exchange,2021-03-02 21:00:00,0.457116,-0.06362498796804317,-0.09183227014587114,-0.11286850602472898,-0.19720814847872314,-0.7447059389739148,-0.9043809448805118,-0.938927974518503
decentralized-nations,2022-01-02 21:00:00,2.8,0.0,-0.2678571428571429,-0.3214285714285714,-0.35,-0.46785714285714286,,
decentralized-universal-basic-income,2018-01-26 22:00:00,147.06,-0.18727050183598537,-0.19577043383652937,-0.1580987352101183,-0.1580987352101183,-0.1580987352101183,-0.1580987352101183,-0.1580987352101183
decentralized-usd,2022-03-18 21:00:00,1.02,-0.019607843137254943,-0.030553921568627462,-0.029469607843137346,,,,
decentralized-vulnerability-platform,2019-08-30 21:00:00,0.05435,0.0,1.3250045998160074,-0.32662373505059805,-0.41192272309107647,-0.8769273229070838,-0.9260533578656853,-0.6189144434222631
decentra-lotto,2021-10-22 21:00:00,4.6e-05,-0.15217391304347827,-0.4347826086956522,-0.3913043478260869,-0.3913043478260869,-0.8043478260869565,,
decentralway,2019-06-02 21:00:00,0.001542,0.01945525291828809,-0.09662775616083008,-0.7665369649805447,-0.7898832684824902,-0.8657587548638133,-0.5732814526588845,-0.6297016861219196
decentraweb,2021-10-14 21:00:00,2.29,0.19650655021834074,-0.1746724890829695,-0.4847161572052402,-0.38427947598253276,-0.8721886462882096,-0.9627834061135371,
decentsol,2021-12-30 21:00:00,0.001995,0.13082706766917318,0.0641604010025063,-0.07969924812030071,-0.23609022556390968,-0.5854636591478697,,
decenturion,2018-10-02 21:00:00,160.75,-0.0931881804043545,-0.3266562986003111,-0.7555209953343702,-0.7030171073094867,-0.9801555209953343,-0.9927838258164853,-0.9999953281493001
dechart,2021-05-18 21:00:00,0.06462,-0.2359486227174249,-0.7255648406066233,-0.6617920148560816,-0.8355772206747136,-0.9177963478799134,-0.9480191891055401,
decimal,2021-07-18 21:00:00,0.076575,0.19405811296114917,2.197505713352922,2.4181129611491996,2.5836108390466865,2.682833823049298,2.413503101534443,
decimated,2019-05-10 21:00:00,0.082864,-0.11365611121838193,-0.17369424599343486,-0.8255696080324386,-0.8274039389843599,-0.9464061594902491,-0.9801602625989573,-0.8932829696852674
decoin,2020-01-10 21:00:00,0.040232,-0.3103499701729966,0.07349870749652032,-0.105239610260489,-0.24753927222111738,-0.09102207198250145,0.5880890833167629,1.0912457745078545
decred,2016-02-10 22:00:00,0.953412,0.23766010916581704,0.23766010916581704,1.265547318473021,1.5172747983033568,0.4369443640314996,0.6467172638901126,1.6431385382185244
decredit,2021-10-10 21:00:00,0.094152,0.0,-0.0608590364516951,-0.06161313620528508,-0.4731073158297222,-0.8707409295607104,-0.976144957090662,
decubate,2021-07-14 21:00:00,0.031041,-0.15437646983022446,-0.2099159176572919,-0.3192229631777326,-0.3189008086079701,0.3930930060242903,0.2291163300151413,
decurian,2020-04-18 21:00:00,5.41,0.049907578558225474,0.04621072088724576,-0.04805914972273562,0.1182994454713493,1.6173752310536043,16.33086876155268,190.13123844731976
decus,2022-04-02 21:00:00,0.000423,0.0,0.0,,,,,
deepbrain-chain,2017-12-30 22:00:00,0.145184,0.0,0.1016709830284328,0.5646145580780251,-0.16120233634560288,-0.746755840864007,-0.7510882741899934,-0.989199911836015
deepcloud-ai,2019-07-22 21:00:00,0.302129,-0.05041555097325967,-0.038162506743808056,-0.21625861800753976,-0.8520830506174515,-0.9914572914218761,-0.9956607938992946,-0.9985039502993754
deeper-network,2021-04-10 21:00:00,0.148926,0.0,0.4214576366786189,-0.01497387964492436,0.38820622322495746,-0.5221385117440878,-0.25133287673072535,-0.5093133502544889
deeponion,2017-11-14 22:00:00,0.7604,0.3545502367175173,0.21391767490794322,1.5249868490268281,2.524460810099948,5.2204103103629675,1.4329300368227251,-0.6363650710152551
deepspace,2021-08-26 21:00:00,0.091199,-0.13687650083882508,-0.13728220704174388,-0.7370475553460016,-0.7048322898277394,4.32952115703023,0.4370004057062029,
deepspace-token,2021-08-30 21:00:00,8e-06,0.0,0.75,2.25,0.2500000000000002,3.375,-0.5,
deesse,2022-01-14 21:00:00,0.009462,-0.19752694990488273,-0.37941238638765595,-0.5205030648911435,-0.42876770238850137,-0.43595434369055175,,
deez-nuts,2021-06-02 21:00:00,6.8e-05,0.044117647058823595,-0.27941176470588236,-0.5588235294117647,-0.6029411764705883,-0.6176470588235294,-0.6029411764705883,
defactor,2021-11-14 21:00:00,0.697732,0.0,-0.43378833133638706,-0.5089532943881032,-0.6869113069201356,-0.9119432676156461,,
defender-of-doge,2021-12-02 21:00:00,9.7952e-08,0.0,-0.09968147664162041,-0.21487054884024837,1.614015027768703,0.35664407056517455,,
defhold,2020-11-22 21:00:00,142.02,-0.11787072243346008,-0.41142092663005214,-0.13751584283903684,0.8396704689480352,0.5142937614420504,-0.6881425151387128,-0.4753555837206027
defi11,2021-09-22 21:00:00,0.544663,0.0,-0.11789308251157138,0.5643306044287937,-0.6233028496519867,-0.888162037810536,-0.9869552365407601,
defiai,2022-02-02 21:00:00,0.021546,0.0,-0.10015780191218793,-0.13492063492063489,0.1892694699712245,,,
defiant,2021-12-22 21:00:00,1.149e-09,0.0,-0.2532637075718016,-0.47867711053089645,-0.7545691906005222,-0.9190600522193212,,
defiat,2020-09-02 21:00:00,11.52,0.3125,0.4722222222222223,-0.6579861111111112,-0.7664930555555556,-0.8845486111111112,0.04340277777777768,-0.94797890625
defiato,2020-12-18 21:00:00,0.119795,0.043716348762469215,0.003263909178179425,-0.7622187904336575,-0.7831378605117075,-0.9688968654785258,-0.9812012187486957,-0.9812012187486957
defibank-money,2021-12-22 21:00:00,15.4,0.06363636363636349,-0.09090909090909094,-0.3616883116883117,-0.7694805194805194,-0.9527739610389611,,
defi-bank-tycoon,2021-11-22 21:00:00,13.37,0.0,0.05385190725504874,-0.11443530291697823,-0.4143605086013462,-0.7890800299177263,,
defibay,2022-01-18 21:00:00,0.023106,-0.225266164632563,-0.5312905738769151,-0.7161343374015408,-0.7287717475980264,,,
defibet,2022-01-26 21:00:00,0.040746,0.0,-0.43992048299219544,-0.5506798213321553,-0.7231630098659991,,,
defi-bids,2020-09-06 21:00:00,0.049118,-0.4511380756545462,-0.6376481127081721,-0.18653039618877,-0.4286208721853496,0.049818803697218916,-0.19597703489555773,-0.5927765788509305
defibox,2020-09-10 21:00:00,11.34,0.06261022927689597,0.2777777777777779,0.06878306878306883,-0.283068783068783,-0.7116402116402116,0.29805996472663154,-0.3271604938271605
defi-ch,2021-10-06 21:00:00,0.057198,0.0,0.021906360362250465,0.10727647819853847,0.11926990454211683,0.24117976153012344,-0.42274205391796915,
defichain,2020-07-02 21:00:00,0.169514,-0.02593296128933309,0.021484951095484872,0.0641775900515591,0.5070613636631782,0.2742605330533172,8.438748421959248,12.096263435468458
defi-city,2021-07-18 21:00:00,0.089289,0.0,-0.18012297147464973,-0.2580945021223219,-0.29589311113351024,-0.7860094748513254,-0.9818790668503399,
deficliq,2020-11-29 21:00:00,0.143272,0.0,-0.3784130883913117,-0.5764280529342789,-0.6706544195655816,-0.40920766095259375,-0.7238609079233904,-0.7948098721313306
defi-coin,2021-07-14 21:00:00,1.5,-0.5804400000000001,-0.5804400000000001,-0.20000000000000007,-0.58168,-0.7118233333333333,-0.8322786666666667,
deficonnect,2021-09-02 21:00:00,3.5032e-08,0.0,-0.34057433203927834,-0.5927152317880795,13.464147065540077,1.580298013245033,-0.804664306919388,
defi-degen-land,2021-11-26 21:00:00,1e-05,0.19999999999999996,0.7999999999999998,1.2999999999999998,1.4,-0.9,,
defido,2021-10-06 21:00:00,0.038193,0.0,3.050428088916817,1.096117089519022,2.3093760636765905,-0.7800644097085854,-0.8536642840311052,
defidollar,2020-09-02 21:00:00,0.759589,0.0,0.2526800677734933,0.19803735967740455,0.3296664380342529,0.3296664380342529,0.3296664380342529,0.31650142379629
defidollar-dao,2020-11-02 21:00:00,2.16,0.0,-0.28240740740740744,-0.801936574074074,-0.7571240740740741,-0.7466023148148149,-0.5830305555555556,-0.9591902777777778
defi-empire-gold,2022-02-26 21:00:00,0.17862,0.0,-0.28067965513380366,-0.8842458851192476,-0.9741966185197626,,,
defi-for-you,2021-03-30 21:00:00,0.167916,-0.1501465018223398,0.03209938302484572,0.09009266538030913,-0.1119666976345316,-0.622507682412635,-0.6590735844112532,-0.9303223040091474
defi-gold,2020-10-22 21:00:00,21.86,-0.09606587374199438,0.37557182067703576,-0.48261665141811527,-0.4057639524245197,-0.9300091491308325,-0.9194876486733761,-0.9867128545288197
defi-holdings,2022-01-26 21:00:00,2e-06,0.0,0.0,0.5,0.0,,,
defihorse,2022-03-14 21:00:00,0.148886,0.0,-0.17177572102145255,-0.1988501269427615,-0.6109640933331542,,,
defi-hunters-dao,2022-01-26 21:00:00,0.663262,0.040597833133814376,0.1638010318697587,0.30698879175951577,0.10747788958209581,,,
defiking,2020-09-14 21:00:00,4.35,0.0,-0.029885057471264354,-0.1816091954022988,-0.1816091954022988,-0.9462301149425287,-0.9582657471264368,-0.9919427586206897
defi-kingdoms,2021-09-26 21:00:00,1.23,0.0,0.0,0.0,3.1951219512195124,10.959349593495936,4.59349593495935,
defi-kingdoms-crystal,2022-04-06 21:00:00,30.31,-0.35532827449686577,-0.5945232596502805,,,,,
defil,2021-08-18 21:00:00,0.824129,-0.04183082988221509,-0.050024935416664196,-0.11257218226758192,-0.2729536274054183,-0.6209294904074484,-0.7778308978327422,
defi-land,2021-11-26 21:00:00,0.230866,0.36343593253229156,0.6380324517252434,-0.3184704547226529,-0.29814264551731295,-0.8938735023780028,,
defi-launch,2021-11-10 21:00:00,1.63,-0.3006134969325154,-0.19631901840490784,-0.38650306748466257,-0.4771496932515338,-0.8401711656441717,,
defily,2021-09-10 21:00:00,0.028113,-0.03091096645679925,-0.4986305268025468,-0.6549638957066126,-0.8156013232312453,-0.6955145306441859,-0.922989364351012,
defina-finance,2021-10-14 21:00:00,1.92,-0.22395833333333326,0.01041666666666674,1.713541666666667,1.65625,-0.078125,-0.8501453125,
define,2021-08-10 21:00:00,2.26,0.0,-0.04867256637168138,0.12831858407079655,-0.17256637168141575,-0.16371681415929196,-0.42035398230088483,
definer,2020-10-14 21:00:00,1.19,-0.3596210084033613,-0.4859428571428571,-0.48331680672268906,-0.6465521008403361,-0.8592252100840336,-0.5103966386554621,-0.8163924369747899
definitex,2020-09-06 21:00:00,1.84,0.0,-0.6040804347826088,-0.7264690217391305,-0.9527907608695653,-0.9527271739130435,-0.7760516304347826,-0.6944173913043479
definity,2021-05-30 21:00:00,0.235872,0.021638854972188204,0.023890075973409308,-0.2599630307963642,-0.5946784696784697,-0.63212674671008,-0.8227089268755936,
definix,2021-11-29 21:00:00,0.688461,0.0,-0.3996943908224285,-0.537856174859578,-0.554788143409721,-0.7868884366725203,,
defi-on-mcw,2021-02-02 21:00:00,0.064875,0.10327552986512512,0.10327552986512512,0.10327552986512512,0.10327552986512512,1.259067437379576,1.3867437379576106,-0.03745664739884391
defipie,2020-08-06 21:00:00,0.210587,0.33218099882708807,3.6724916542806536,0.4217259374985163,-0.39892775907344713,-0.864070431698063,-0.8174198787199589,-0.9673816522387422
defiplaza,2021-10-30 21:00:00,0.627759,-0.34118666558344835,-0.37406711811379845,-0.32122836948574207,-0.46410166958976284,-0.9257995504644299,,
defipulse-index,2020-09-14 21:00:00,124.77,0.0,-0.09826079987176395,-0.2184820068926825,-0.29862947823996144,-0.16606556063156208,2.6528011541235874,2.102268173439128
defire,2021-05-22 21:00:00,3.19,-0.1410658307210031,0.677115987460815,0.12539184952978055,-0.5329153605015674,-0.567398119122257,-0.8850614420062696,
defis,2020-06-18 21:00:00,0.00726,0.24738292011019292,0.38636363636363624,0.415289256198347,-0.17865013774104677,-0.5553719008264463,-0.9524793388429752,-0.8856749311294766
defiscale,2021-04-22 21:00:00,0.041881,0.0,0.06291635825314579,0.163248250996872,-0.03486067667916248,-0.04734843962656099,-0.44113082304625006,
defi-shopping-stake,2020-09-26 21:00:00,1.52,-0.052631578947368474,-0.013157894736842146,-0.06578947368421062,-0.7601644736842106,-0.9929486842105263,-0.9948348684210526,-0.9948802631578947
defis-network,2020-08-14 21:00:00,1.7,0.0,0.12352941176470589,0.43529411764705883,3.076470588235294,1.2470588235294118,2.2470588235294118,1.3823529411764706
defisportscoin,2021-10-26 21:00:00,0.000437,0.2723112128146452,-0.2723112128146453,0.34782608695652173,0.18306636155606415,-0.4805491990846682,,
defistarter,2021-10-18 21:00:00,0.496643,0.0,-0.010802528174161385,0.7651713605144943,0.4378718717469088,-0.39982240764492805,,
defi-stoa,2021-06-29 21:00:00,0.279175,0.0,-0.06544998656756518,0.00526551446225465,-0.18140951016387563,0.4955064027939464,-0.2931422942598728,
defit,2021-04-06 21:00:00,0.694682,0.0,-0.1708565933765377,-0.553460432255334,-0.6402109166496326,-0.9255472288039708,-0.8661992105740468,-0.7827293639391837
defi-top-5-tokens-index,2021-01-18 21:00:00,50.44,0.0,-0.042426645519428985,0.5747422680412373,0.9668913560666137,1.3130452022204602,0.28925455987311666,-0.995676506740682
defiville-island,2021-03-22 21:00:00,1.79,0.0,-0.47903966480446925,-0.16759776536312854,-0.4022346368715084,-0.9552217877094972,-0.6583027932960894,-0.7828407821229051
defi-warrior,2021-09-06 21:00:00,0.033845,0.0,-0.2951100605702467,-0.31794947555030284,-0.29259861131629483,-0.7603486482493721,-0.9432412468606884,
defi-yield-protocol,2020-12-26 21:00:00,2.72,0.0,0.30147058823529393,0.3308823529411764,0.7058823529411762,0.025735294117646967,-0.8607727941176471,-0.7759176470588235
deflect,2020-12-14 21:00:00,5.15,0.0,0.8310679611650484,0.12621359223300965,0.03300970873786402,-0.43106796116504853,-0.3378640776699029,-0.6135922330097088
defrost-finance,2021-11-26 21:00:00,3.77,2.1193633952254642,2.2334217506631298,-0.29442970822281167,-0.8208058355437666,-0.7135278514588859,,
defycoinv2,2021-04-22 21:00:00,3.39,0.0,0.3775811209439528,-0.9929890855457227,-0.9929890855457227,-0.9397825958702065,-0.7512457227138643,
defydefi,2021-04-29 21:00:00,0.015974,-0.22736947539752084,-0.2969199949918617,-0.38656566921247015,-0.8927632402654313,-0.8251533742331288,-0.908851884312007,
degate,2021-03-18 21:00:00,0.470599,0.05775405387601751,-0.022758229405502317,-0.07158536248483316,-0.4624361717725707,-0.25482417089709064,-0.4329652209205713,-0.598951548983317
degem,2021-11-14 21:00:00,0.065103,-0.17813311214536964,-0.494324378292859,-0.6046725957329155,-0.69695712947176,-0.7767844799778811,,
degen,2021-11-10 21:00:00,0.000196,0.0,-0.24489795918367352,-0.596938775510204,-0.7704081632653061,-0.9132653061224489,,
degen-ape-club,2021-11-18 21:00:00,2e-06,0.0,0.0,-0.5,-0.6967114999999999,-0.8902585,,
degen-arts,2021-04-26 21:00:00,7.02,-0.23076923076923073,-0.5398860398860399,-0.4415954415954416,-0.3019943019943019,-0.4472934472934472,0.49287749287749305,
degenerate-money,2021-05-02 21:00:00,0.024638,0.0,0.10142868739345734,-0.28898449549476424,-0.48587547690559296,-0.6840246773277052,-0.5266661254971994,
degenerator,2020-08-14 21:00:00,7.85,0.0,2.980891719745223,17.21910828025478,12.513375796178345,22.17579617834395,162.6420382165605,56.62292993630573
degen-finance,2022-03-06 21:00:00,2.12,0.0,0.24528301886792447,-0.6402193396226414,-0.3679245283018868,,,
degen-index,2021-03-02 21:00:00,6.04,0.0,-0.0016556291390728006,0.10430463576158933,0.2516556291390728,-0.23675496688741715,-0.054635761589403975,-0.5082781456953642
degen-protocol-token,2022-01-10 21:00:00,14.46,0.0,0.04426002766251713,-0.08367911479944679,-0.35131396957123096,-0.4246196403872753,,
degenvc,2020-08-22 21:00:00,1.89,0.0,-0.21693121693121686,-0.13227513227513232,-0.26455026455026454,-0.6323603174603174,-0.7133084656084656,-0.5247433862433862
degis,2022-03-18 21:00:00,0.644835,0.14764707250692033,-0.1440973272232433,0.232873525785666,,,,
dego-finance,2020-09-18 21:00:00,1.19,-0.30893613445378143,-0.5662739495798319,0.09243697478991608,-0.01680672268907568,-0.3380386554621848,16.445378151260506,6.537815126050421
degree-crypto-token,2021-11-14 21:00:00,391.3,-0.023690263225147,-0.08959877331970356,0.2891898798875543,0.47196524405826734,0.1997955532839253,,
dehero-community-token,2021-08-26 21:00:00,1.54,0.6688311688311688,0.305194805194805,0.6233766233766234,0.3701298701298701,0.051948051948051965,-0.813011038961039,
dehive,2021-04-22 21:00:00,4.33,0.0,-0.03926096997690531,-0.12009237875288681,-0.36489607390300227,-0.8820357967667436,-0.7182448036951501,
dehorizon,2021-12-10 21:00:00,2.94,0.0,-0.44897959183673464,-0.29591836734693877,-0.5578231292517006,-0.8327187074829931,,
dehr-network,2021-12-18 21:00:00,0.06437,-0.10952306975299042,-0.3413391331365543,-0.4796799751437004,-0.7348454248873699,-0.9233338511729067,,
dehub,2021-09-02 21:00:00,0.001874,0.08644610458911428,-0.09871931696905023,-0.23639274279615796,3.4951974386339373,11.78495197438634,1.99786552828175,
deimos-token,2021-04-18 21:00:00,0.002694,-0.34335560504825546,-0.5935412026726058,-0.9443207126948775,-0.807720861172977,-0.9999962531551596,-0.9999888737936155,
deipool,2020-11-22 21:00:00,1.07,0.0,-0.5379065420560748,-0.5804046728971963,-0.892766355140187,-0.8650981308411215,-0.9364429906542056,-0.9650345794392523
dei-token,2021-10-06 21:00:00,1.0,-0.0019249999999999545,-0.005854000000000026,0.010000000000000009,0.010000000000000009,0.0,-0.004858999999999947,
dekbox,2021-06-02 21:00:00,0.507601,0.029135088386350816,-0.14844139392948386,-0.9293165301092787,-0.9760343261735103,-0.9669149587963775,-0.9859614145756214,
deku-inu,2021-09-18 21:00:00,2.634e-09,0.0,0.4487471526195901,2.6503416856492032,1.0520121488230831,1.8595292331055426,-0.5254365983295368,
deligence,2019-06-02 21:00:00,0.007796,0.053232426885582385,-0.04694715238583891,0.1557208825038483,0.19304771677783483,-0.08029758850692659,-0.6815033350436122,-0.19471523858388917
deli-of-thrones,2020-08-30 21:00:00,0.050354,-0.16227112046709302,-0.3656909083687492,-0.07639909441156623,-0.0816816936092466,3.086428089128967,6.562517376971044,2.4858601104182383
delion,2019-03-18 21:00:00,0.079217,-0.1224358407917493,-0.5994799096153604,-0.6984990595452996,-0.9426511986063597,-0.9853819255967785,-0.9973995480768016,-0.9885125667470366
deliq,2022-04-14 21:00:00,0.101349,-0.1360250224471874,,,,,,
delos-defi,2021-10-10 21:00:00,2e-05,-0.15000000000000002,-0.20000000000000007,0.6499999999999999,-0.20000000000000007,-0.75,-0.8,
delphy,2017-11-26 22:00:00,0.758318,0.0,0.0,0.0,3.8528453762142005,1.2286164907070645,2.2044603978805726,-0.9188770410302802
deltachain,2018-09-02 21:00:00,8.1e-05,-0.11111111111111116,-0.28395061728395066,-0.5679012345679013,-0.617283950617284,-0.9012345679012346,-0.9382716049382716,-0.9876543209876543
delta-exchange-token,2021-04-02 21:00:00,0.574276,-0.32992324248270866,-0.4407131762427823,-0.3305814625720037,-0.36543230084489,-0.8001518433645146,-0.5976324972661229,-0.49771538424033046
deltafi,2022-03-06 21:00:00,0.359627,-0.12127843571255759,-0.16092506958598762,-0.19937880081306458,-0.35665008467106196,,,
delta-financial,2021-03-30 21:00:00,19.26,0.015057113187954219,0.015057113187954219,-0.7611630321910696,-0.7679127725856698,-0.8644859813084113,-0.8489096573208723,-0.8686396677050883
deltaflip,2022-01-06 21:00:00,0.001468,0.0,-0.3147138964577657,3.1730245231607634,2.6464577656675754,-0.48024523160762944,,
deltahub-community,2020-09-29 21:00:00,0.145698,0.0,-0.1092053425578936,0.05141456986369053,-0.4357781163777128,0.9401776276956444,12.589754148993123,2.996712377657895
delta-theta,2021-07-18 21:00:00,0.440171,-0.40621485740768926,-0.621937837794857,-0.350990864913863,-0.3832487828593887,-0.7464349082515658,-0.870120930274825,
demeter-usd,2021-10-22 21:00:00,1.01,0.01980198019801982,-0.022801980198019822,-0.022619801980198084,-0.051872277227722696,-0.32496930693069315,,
demodyfi,2021-06-14 21:00:00,0.436483,0.2401720112810808,-0.23979857176568153,-0.46059984008541,-0.6165852965636691,-0.545361445921147,-0.7649553361757503,
demole,2021-10-18 21:00:00,0.247269,0.0,-0.16332010886928805,1.0416671721889927,0.10955679846644761,-0.7255377746502796,,
demonic-doge,2022-02-06 21:00:00,0.002791,0.0,-0.8165532067359369,-0.937656753851666,-0.9372984593335723,,,
denarius,2017-07-14 21:00:00,6e-05,0.0,1.25,0.43333333333333335,0.3999999999999999,0.9000000000000001,53332.333333333336,7434.333333333333
dendomains,2021-10-18 21:00:00,0.067867,0.0,-0.3840747344070019,-0.7492153771346899,-0.8159193717123197,-0.9549560169154375,,
